User-ID,Location,Age
186697,"east stroudsburg, pennsylvania, usa",12.0
186710,"mount vernon, washington, usa",14.0
186714,"miami, florida, usa",15.0
186762,"mcclelland, iowa, usa",18.0
186784,"louisville, kentucky, usa",17.0
186916,"vancouver, british columbia, canada",17.0
187076,"hindeloopen, friesland,",19.0
187172,"paris, kentucky, usa",19.0
187382,"pulborough, west sussex, united kingdom",14.0
187399,"sydney, new south wales, australia",16.0
187425,"san francisco, california, usa",12.0
187468,"harrodsburg, kentucky, usa",16.0
187562,"sundsvall, västernorrland, sweden",17.0
187598,"le mans, pays de la loire, france",16.0
187613,"olympia, washington, usa",19.0
187733,"lincs, england, united kingdom",19.0
187745,"sydney, new south wales, australia",14.0
187840,"leganes, nebraska, spain",19.0
187894,"roanoke, virginia, usa",14.0
187912,"west covina, california, usa",18.0
187924,"mississauga, ontario, canada",17.0
187953,"hyattsville, maryland, usa",17.0
188143,"ladysmith, british columbia, canada",18.0
188155,"la mesa, california, usa",19.0
188199,"huelva, huelva, spain",17.0
188295,"west haven, connecticut, usa",15.0
188396,"lakeside, arizona,",19.0
188404,"sprockhövel, nordrhein-westfalen, germany",18.0
188421,"clearwater, florida, usa",17.0
188439,"napa, california, usa",15.0
188539,"goerlitz, sachsen, germany",18.0
188554,"new york, new york, usa",18.0
188595,"san antonio, texas, usa",14.0
188670,"nantes, loire-atlantique, france",18.0
188731,"panama, panama, panama",18.0
188781,"vigo, pontevedra, spain",15.0
188797,"barcelona, barcelona, spain",18.0
188889,"arcadia, california, usa",18.0
189067,"ridgewood, new jersey, usa",18.0
189100,"wolfville, ,",17.0
189138,"madrid, madrid, spain",18.0
189290,"fremont, missouri, usa",17.0
189318,"south jordan, utah, usa",19.0
189538,"findlay, ohio, usa",16.0
189622,"ko?ice, n/a, slovakia",16.0
189842,"bandar seri begawan, n/a, brunei",17.0
189945,"calgary, alberta, canada",13.0
189957,"etalle, prov. luxembourg, belgium",19.0
190215,"tamworth, new south wales, australia",19.0
190237,"schwäbisch gmünd, baden-wuerttemberg, germany",17.0
190272,"santa clarita, california, usa",19.0
190302,"fairy meadow, new south wales, australia",14.0
190429,"mousie, kentucky, usa",16.0
190430,"baton rouge, louisiana, usa",18.0
190439,"new london, wisconsin, usa",14.0
190637,"goodrich, michigan, usa",18.0
190675,"greencastle, indiana, usa",18.0
190738,"malaga, n/a, spain",17.0
190744,"malaga, abruzzo, spain",17.0
190746,"madrid, alcorcon, spain",17.0
190770,"ourense, ourense, spain",14.0
190887,"brussels, new york, belgium",19.0
191146,"tillsonburg, ontario, canada",17.0
191150,"augsburg, ,",15.0
191160,"lakewood, washington, usa",19.0
191260,"san jose, california, usa",14.0
191274,"princeton, new jersey, usa",17.0
191316,"cheswick, pennsylvania, usa",15.0
191327,"brockville, ontario, canada",19.0
191472,"friedrichshafen, baden-wuerttemberg, germany",19.0
191536,"calgary, alberta, canada",17.0
191637,"st. louis, missouri, usa",17.0
191745,"auckland, alabama, new zealand",14.0
191800,"leura, new south wales, australia",14.0
191845,"carlsbad, california, usa",16.0
192002,"hampstead, north carolina, usa",14.0
192167,"thunder bay, ontario, canada",17.0
192170,"harrodsburg, kentucky, usa",16.0
192238,"lisbon, n/a, portugal",19.0
192363,"melito di napoli, campania, italy",19.0
192604,"apex, north carolina, usa",16.0
192877,"&#321;ód&#380;, &#322;ódzkie, poland",18.0
192955,"bonn, nordrhein-westfalen, germany",14.0
192965,"bielefeld, nordrhein-westfalen, germany",19.0
192979,"savonlinna, etelä-savo, finland",19.0
192992,"vicenza, veneto, italy",18.0
193149,"dewitt, new york, usa",14.0
193251,"palma de mallorca, illes balears, spain",17.0
193372,"calgary, alberta, canada",17.0
193572,"colorado springs, colorado, usa",17.0
193604,"portland, oregon, usa",14.0
193638,"mojave desert, california, usa",19.0
193641,"white river, vermont, usa",15.0
193664,"cambridge, cambridgeshire, united kingdom",16.0
193719,"granada, granada, spain",19.0
193727,"raleigh, north carolina, usa",14.0
193731,"lochbuie, colorado, usa",19.0
193740,"maryville, tennessee, usa",17.0
193781,"saint paul, minnesota, usa",17.0
193785,"temecula, california, usa",16.0
193818,"toronto, ontario, canada",16.0
193868,"dolores, colorado, usa",18.0
193929,"melbourne, victoria, australia",19.0
194124,"bellingham, washington, usa",19.0
194126,"taman tun dr ismail...ttdi, wilayah persekutuan, malaysia",16.0
194141,"motueka, n/a, new zealand",14.0
194191,"guess, arkansas, usa",15.0
194406,"gran bilbao, bizkaia, spain",19.0
194411,"bedford, massachusetts, usa",14.0
194436,"colton, california, usa",17.0
194562,"bisbee, arizona, usa",14.0
194568,"west bloomfield, michigan, usa",19.0
194572,"gloucester, gloucestershire,",19.0
194579,"canberra, australian capital territory, australia",13.0
195057,"nelson, british columbia, canada",19.0
195121,"remsen, new york, usa",14.0
195198,"norwood, massachusetts, usa",15.0
195247,"london, england, united kingdom",18.0
195359,"chesapeake, virginia, usa",14.0
195397,"lima, lima, peru",18.0
195625,"madison, alabama, usa",13.0
195668,"ashland, massachusetts, usa",15.0
195906,"reichraming, oberösterreich, austria",18.0
195943,"aloha, oregon, usa",17.0
195980,"amsterdam, noord-holland, netherlands",19.0
196092,"fullerton, california, usa",15.0
196095,"portland, oregon, usa",19.0
196098,"napa, california, usa",14.0
196153,"herkimer, new york, usa",16.0
196156,"point of rocks, maryland, usa",18.0
196190,"washougal, washington, usa",17.0
196191,"warsaw, n/a, poland",18.0
196276,"lincoln park, michigan, usa",18.0
196277,"lincoln, nebraska, usa",15.0
196288,"strejnic, prahova, romania",18.0
196434,"williamston, michigan, usa",15.0
196517,"cartersville, georgia, usa",17.0
196633,"palermo, sicilia, italy",16.0
196763,"victoria, british columbia, canada",19.0
196856,"santa monica, california, usa",17.0
196956,"a coruña, galicia, spain",16.0
196995,"ahlen, nordrhein-westfalen, germany",13.0
197042,"miratejo, corroios, portugal",17.0
197519,"oak ridge, tennessee, usa",19.0
197535,"málaga, andalucia, spain",16.0
197536,"cuenca, castilla la mancha, spain",19.0
197574,"ottawa, ontario, canada",17.0
197589,"zagreb, zagreb city, croatia",19.0
197627,"manchester, england, united kingdom",14.0
197644,"reading, pennsylvania, usa",19.0
197727,"cobourg, ontario, canada",16.0
197767,"eastbourne, england, united kingdom",18.0
197837,"wollongong, nsw, australia",19.0
197841,"hook, england, united kingdom",19.0
197859,"valley springs, california, usa",14.0
197891,"edmonton, alberta, canada",14.0
197906,"leicester, england, united kingdom",18.0
197909,"olympia, washington, usa",15.0
197911,"baton rouge, louisiana, usa",18.0
197937,"pi, lazio, singapore",15.0
198043,"lincoln, nebraska, usa",15.0
198146,"micanopy, florida, usa",18.0
198213,"williamsburg/norfolk, virginia, usa",19.0
198214,"cincinnati, ohio, usa",16.0
198216,"littleton, massachusetts, usa",19.0
198221,"port deposit, , usa",19.0
198234,"madrid, madrid, spain",17.0
198260,"madrid, madrid, spain",17.0
198297,"regina, saskatchewan,",14.0
198306,"winchester, connecticut, usa",15.0
198318,"cornwall, england, united kingdom",16.0
198397,"torino, piemonte, italy",19.0
198412,"waretown, new jersey, usa",17.0
198430,"greenville, south carolina, usa",16.0
198575,"loganville, georgia, usa",15.0
198579,"lock haven, pennsylvania, usa",19.0
198608,"monroeville, pennsylvania, usa",17.0
198612,"hobart, tasmania, australia",14.0
198717,"ballina, new south wales, australia",15.0
198782,"miami, florida, usa",18.0
198831,"condeixa-a-nova, coimbra, portugal",19.0
198832,"new york city, new york, usa",14.0
198833,"calgary, alberta, canada",16.0
198837,"cinci, ohio, usa",16.0
198855,"bozeman, montana, usa",14.0
198898,"freiburg, baden-wuerttemberg, germany",18.0
199003,"medway, massachusetts, usa",19.0
199157,"toowoomba, queenslan, australia",13.0
199175,"colac, victoria, australia",17.0
199419,"reggio emilia, emilia romagna, italy",19.0
199431,"oakwood, georgia, usa",15.0
199439,"london, england, united kingdom",19.0
199502,"montreal, quebec, canada",15.0
199572,"carver, massachusetts, usa",14.0
199679,"normal, illinois, usa",15.0
199682,"london, england, united kingdom",16.0
199726,"nancy, lorraine, france",19.0
199797,"kuwait, a/n, kuwait",17.0
199809,"halifax, nova scotia,",19.0
199870,"herkimer, new york, usa",17.0
200082,"valladolid, valladolid, spain",18.0
200191,"sydney, new south wales, australia",14.0
200198,"daly city, california, usa",19.0
200323,"beebeetown, iowa, usa",19.0
200355,"portland, oregon, usa",13.0
200385,"pittsburgh, pennsylvania, usa",18.0
200465,"avon, connecticut, usa",16.0
200585,"porto alegre, rio grande do sul, brazil",18.0
200650,"barcelona, catalunya, spain",19.0
200658,"mississippi state, mississippi, usa",19.0
200820,"maryland heights, missouri, usa",15.0
200826,"iloilo city, n/a, philippines",19.0
200871,"cincinnati, ohio, usa",16.0
200916,"newcastle upon tyne, england, united kingdom",18.0
200936,"tampere, pirkanmaa, finland",19.0
201081,"victoria, british columbia, canada",19.0
201282,"york, maine, usa",18.0
201294,"pasadena, texas, usa",12.0
201349,"thomson, georgia, usa",15.0
201353,"st. thomas, ontario, canada",19.0
201363,"kendal, england, united kingdom",17.0
201384,"singapore, n/a, singapore",14.0
201405,"ottawa, ontario, canada",13.0
201461,"braschwitz, sachsen-anhalt, germany",14.0
201481,"villeurbanne, rhône-alpes, france",14.0
201502,"colorado springs, colorado, usa",16.0
201603,"barcelona, barcelona, spain",19.0
201641,"ottawa, ontario, canada",19.0
201650,"san diego, california, usa",18.0
201660,"seattle, washington, usa",17.0
201665,"san antonio, texas, usa",13.0
201673,"neosho, missouri, usa",19.0
201723,"coral springs, florida, usa",16.0
201742,"cahokia, illinois, usa",17.0
201750,"spicewood, texas, usa",16.0
201766,"caerphilly, wales, united kingdom",19.0
201778,"denver, colorado, usa",14.0
201786,"ottawa, ontario, canada",14.0
201843,"bandar seri begawan, n/a, brunei",14.0
201919,"norwich, england, united kingdom",14.0
201930,"durham, england, united kingdom",19.0
202022,"kurort rathen, sachsen, germany",19.0
202035,"wayland, new york, usa",15.0
202210,"crystal, minnesota, usa",15.0
202253,"peterborough, ontario, canada",17.0
202306,"monterrey, nuevo leon, mexico",19.0
202457,"austin, texas, usa",16.0
202536,"cadillac, michigan, usa",16.0
202593,"san diego, california,",13.0
202652,"orange, new south wales, australia",19.0
202668,"hannover, niedersachsen, germany",14.0
202713,"scarborough, england, united kingdom",18.0
202797,"upstate, new york, usa",17.0
203112,"costa mesa, ,",13.0
203114,"manchester, england, united kingdom",15.0
203129,"edina, minnesota, usa",14.0
203138,"weslaco, texas, usa",19.0
203168,"s deerfield, massachusetts, usa",19.0
203220,"skövde, västergötland, sweden",17.0
203253,"stafford, connecticut, usa",18.0
203281,"seattle, washington, usa",18.0
203309,"bemidji, minnesota, usa",19.0
203316,"versailles, kentucky, usa",15.0
203418,"sydney, n/a, australia",14.0
203506,"rye brook, new york, usa",18.0
203558,"charlotte, north carolina, usa",18.0
203670,"anaheim, california, usa",19.0
203860,"durban, kwa-zulu natal, south africa",14.0
203870,"rockville, maryland, usa",15.0
203910,"manila, makati, phillipines",16.0
203918,"ahmedi, ahmedi, kuwait",17.0
203947,"brooklyn, new york, usa",15.0
203985,"north vancover, british columbia, canada",19.0
204024,"glastonbury, connecticut, usa",13.0
204122,"wenham, massachusetts, usa",19.0
204206,"davis, california, usa",19.0
204255,"everson, washington, usa",18.0
204341,"fairfax, virginia, usa",18.0
204366,"traverse city, michigan, usa",18.0
204390,"richmond, virginia, usa",18.0
204432,"greenback, tennessee, usa",16.0
204488,"mountlake terrace, washington, usa",18.0
204530,"gravesend, kent, united kingdom",19.0
204592,"bridgwater, england, united kingdom",19.0
204619,"chatham, new jersey, usa",13.0
204653,"jamesville, new york, usa",15.0
204655,"singapore, n/a, singapore",14.0
204689,"prospect, kentucky, usa",16.0
204708,"albany, georgia, usa",18.0
204731,"carver, massachusetts, usa",14.0
204825,"burladingen, baden-wuerttemberg, germany",18.0
204843,"high wycombe, england, united kingdom",17.0
204854,"west dover, vermont, usa",16.0
205058,"auckland, n/a, new zealand",13.0
205065,"scarborough, england, united kingdom",15.0
205080,"surabaya, east java, indonesia",19.0
205260,"woking, surrey, united kingdom",19.0
205265,"vancouver, british columbia, canada",16.0
205272,"port macquarie, new south wales, australia",14.0
205318,"surrey, british columbia, canada",17.0
205353,"seattle, washington, usa",18.0
205366,"diamond bar, california, usa",17.0
205378,"poway, california, usa",14.0
205432,"tours, centre, france",18.0
205554,"east northport, new york, usa",16.0
205632,"fredericton, new brunswick, canada",19.0
205764,"saginaw, michigan, usa",14.0
205804,"cambridge, massachusetts, usa",19.0
205910,"appleton, wisconsin, usa",17.0
205929,"pavia, lombardia, italy",18.0
205934,"brampton, ontario, canada",16.0
205939,"vestavia hills, alabama, usa",13.0
205986,"apopka, florida, usa",15.0
205990,"cardiff, wales, united kingdom",15.0
206001,"baton rouge, louisiana, usa",17.0
206002,"cowden, illinois, usa",15.0
206034,"sandpoint, idaho, usa",14.0
206074,"new britain, connecticut, usa",16.0
206152,"victorville, california, usa",19.0
206187,"glen iris, victoria, australia",14.0
206202,"arlington heights, illinois, usa",16.0
206216,"providence, rhode island, usa",14.0
206219,"oliva de plasencia, cáceres, spain",19.0
206221,"fuengirola, andalucía, spain",16.0
206303,"tarragona, catalunya, spain",19.0
206363,"vancouver, washington, usa",18.0
206375,"singapore, n/a, singapore",18.0
206675,"asheville, north carolina, usa",14.0
206746,"herkimer, new york, usa",19.0
206888,"le raincy, ile de france, france",16.0
206893,"sudbury, ontario, canada",18.0
206972,"rutherford, new jersey, usa",15.0
207053,"virgil, ontario, canada",18.0
207178,"bellevue, nebraska, usa",19.0
207304,"san ramon, california, usa",17.0
207354,"staffs, england, united kingdom",16.0
207359,"diamond springs, california, usa",14.0
207383,"ft. pierce, florida, usa",19.0
207384,"memmingen, bayern, germany",19.0
207438,"rockville, maryland, usa",19.0
207497,"sykesville, maryland, usa",18.0
207514,"seattle, washington, usa",17.0
207535,"burnaby, british columbia, canada",15.0
207560,"gilbertsville, new york, usa",17.0
207583,"lee`s summit, missouri, usa",19.0
207592,"london, england, united kingdom",16.0
207655,"delhi, ontario, canada",18.0
207668,"concord, california, usa",15.0
207811,"powell, ohio, usa",17.0
208012,"edinburgh, scotland, united kingdom",18.0
208194,"chula vista, california, usa",16.0
208267,"sewell, new jersey, usa",15.0
208295,"gaithersburg, maryland, usa",18.0
208446,"shrewsbury, massachusetts, usa",15.0
208450,"utica, new york, usa",17.0
208510,"las vegas, nevada, usa",12.0
208555,"oakland, new jersey, usa",12.0
208600,"torrance, california, usa",16.0
208662,"genesee, michigan, usa",19.0
208744,"bayreuth, bayern, germany",14.0
208864,"thule, n/a, denmark",13.0
208957,"baker city, oregon, usa",18.0
209016,"london, england, united kingdom",16.0
209023,"dunedin, florida, usa",19.0
209049,"buda, texas, usa",16.0
209142,"valley center, california, usa",17.0
209194,"spring valley, california, usa",16.0
209201,"barcelona, catalonia, spain",18.0
209202,"climax, michigan, usa",17.0
209208,"herkimer, new york, usa",19.0
209213,"washougal, washington, usa",18.0
209299,"san diego, california, usa",19.0
209458,"iowa city, iowa, usa",19.0
209464,"st-sauveur, quebec, canada",17.0
209489,"katy, texas, usa",17.0
209565,"temple, texas, usa",16.0
209620,"napa, california, usa",15.0
209664,"liverpool, england, united kingdom",17.0
209830,"murfreesboro, north carolina, usa",17.0
209869,"mckinleyville, california, usa",15.0
209882,"pewaukee, wisconsin, usa",18.0
209987,"sydney, new south wales, australia",15.0
209998,"melbourne, victoria, australia",17.0
210037,"bottrop, nordrhein-westfalen, germany",17.0
210044,"bayreuth, bayern, germany",19.0
210361,"padova, veneto, italy",19.0
210478,"takoma park, maryland, usa",18.0
210580,"napa, california, usa",16.0
210662,"oregon city, oregon, usa",16.0
210868,"big lake, minnesota, usa",18.0
210903,"gelsenkirchen, nordrhein-westfalen, germany",19.0
